재가요양보호사 모집(부산대역인근),"시급 | 8,590원 이상",정규 | 주6일,11:30 ~ 14:30,"담당업무 :  - 대상자: 4등급 여자어르신/부곡동 대우아파트 거주 - 직무내용: 정서지원,일상생활지원 등 - 근무형태:(주6일)/월~토/11시30분~2시3...",경력무관 | 학력무관 | 부산광역시 금정구 부산대학로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K130112011260043&rtnTarget=list1
[기장읍]재가요양보호사 모집,"시급 | 8,590원 이상",시간 | (장기),,"담당업무 :  - 대상 : 4등급 여자어르신(83세) - 시간 : 주6일근무 / 13:00~16:00 또는 14:00~17:00 - 시급 : 11,000원(수당포함) - 차량소지자 ...",경력무관 | 학력무관 | 부산광역시 기장군 기장읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K130112011260041&rtnTarget=list2
재가 요양보호사,"시급 | 10,800원 이상",시간 | (장기),12:30 ~ 15:30,담당업무 :  4등급 할머니 오후재가,신입 | 학력무관 | 인천광역시 부평구 평천로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKL002011260007&rtnTarget=list3
동대문구 답십리 전농동 sk아파트에서 근무하실 요양보호사님 모집합니다,"시급 | 10,500원 ~ 10,850원",비정규 | 주5일,08:00 ~ 18:00,담당업무 :  하루 8시간에서 9시간 근무하실 요양보호사님 모집 방문요양 가사간병도움,경력무관 | 학력무관 | 서울특별시 동대문구 전농로10길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120512011260026&rtnTarget=list4
재가요양보호사 모집,"시급 | 8,590원 ~ 10,810원",시간 | (장기),12:00 ~ 15:00,"담당업무 :  -5등급 여자어르신 (치매교육 이수 필) 월 21회 -12-15 -타센터 근무자는 희망하지 않음 ,(오전 오후 둘다 근무 안하시는 분) -2021.1...",경력 | 학력무관 | 인천광역시 부평구 청중로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKL002011260006&rtnTarget=list5
재가요양보호사 모집,"시급 | 8,590원 ~ 10,810원",시간 | (장기),08:30 ~ 11:30,"담당업무 :  -5등급 남자어르신 (치매교육 이수 필) 월 21회 -오전 08:30-11:30 -타센터 근무자는 희망하지 않음 ,(오전 오후 둘다 근무 안하시는 ...",경력무관 | 학력무관 | 경기도 부천시 부일로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKL002011260005&rtnTarget=list6
수성구 범물동 요양보호사 구인,"시급 | 10,800원 ~ 10,800원",시간 | (장기),,"담당업무 :  -수성구 우방미진타운 ,3등급 할머니 -주간 보호 다니고 계셔서 오후5시 이후로만 가능. - 오후17시~20시 (주2일) - 시급 10,800원 -...",경력 | 학력무관 | 대구광역시 수성구 지범로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K140162011260024&rtnTarget=list7
풍무동 푸르지오 아파트 미화원 모집,월급 | 152만원 이상,비정규 | 주6일,,담당업무 :  * 풍무동 푸르지오 1차아파트 내부미화원 모집 * (월~금)09:00~16:00 / 09;00 ~ 12;00(격주 토) ** 아파트 내부 청소(세대앞...,경력무관 | 학력무관 | 경기도 김포시 유현로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002011260010&rtnTarget=list8
모델하우스 청소원 모집,월급 | 160만원 이상,시간 | (단기),,담당업무 :  모델하우스 미화원 모집 주말근무 가능자 근무시간 : 08:00 - 16:00 모델하우스 분양사정에 따라 근무기간 조정가능,경력무관 | 학력무관 | 경기도 안산시 단원구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002011260011&rtnTarget=list9
선부동 재가요양보호사 모집,"시급 | 11,000원 이상",시간 | (장기),09:00 ~ 12:00,"담당업무 :  ▣ 선부동 3등급 할머니케어 ▣ 어르신케어 및 일상생활지원 ▣ 근무시간 : (월~금) 9시 ~ 12시 (시간협의 가능) ▣ 급여 : 시급 11,0...",경력무관 | 학력무관 | 경기도 안산시 단원구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002011260010&rtnTarget=list10
[상인동] 재가요양보호사 구인,"시급 | 10,850원 이상",시간 | (장기),09:00 ~ 12:00,"담당업무 :  재가요양보호사 모집 - 상인동 보성은하아파트 - 4등급 할아버지(혼자계심) - 오전9시~12시. 월24회 근무 - 시급 : 10,850원 - 문의: ...",경력무관 | 학력무관 | 대구광역시 달서구 월곡로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KE70192011260004&rtnTarget=list1
재가 요양보호사,"시급 | 11,000원 이상",시간 | (장기),09:00 ~ 12:00,"담당업무 :  - 3등급 할머님 - 9-12 /월,수,금(주3일) / 요일조정가능 - 시급 11,000원",경력무관 | 학력무관 | 경기도 김포시 양촌읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002011260007&rtnTarget=list2
[동삼동]재가요양보호사 채용,"시급 | 10,850원 이상",시간 | (장기),10:00 ~ 13:00,"담당업무 :  - 동삼동 4등급 할머니 - 주5회,일반요양업무(주택거주) - 오전 10:00~13:00(시간변경안됨) -시급 10850원(주휴수당,연차수당,처우개...",경력 | 학력무관 | 부산광역시 영도구 하리길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10912011260011&rtnTarget=list3
본오동 재가요양보호사 모집,"시급 | 11,000원 이상",시간 | (장기),09:00 ~ 12:00,"담당업무 :  ▣ 본오동 2등급 할머니케어 ▣ 어르신케어 및 일상생활지원 ▣ 근무시간 : (월~금) 9시 ~ 12시 (시간협의 가능) ▣ 급여 : 시급 11,0...",경력무관 | 학력무관 | 경기도 안산시 상록구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002011260009&rtnTarget=list4
(해운대구 우동) 재가요양보호사 모집,"시급 | 8,590원 이상",시간 | (장기),13:00 ~ 16:00,"담당업무 :  - 해운대구 아이파크 소재 - 3등급 남자어르신 / 배우자 계심 - 주5~6일근무 오후 3시간(13시~16시) - 시급 10,850원(수당포함임)",경력무관 | 학력무관 | 부산광역시 해운대구 마린시티2로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K130112011260034&rtnTarget=list5
주간보호센터 요양보호사 모집합니다,월급 | 180만원 이상,비정규 | 주5일,08:30 ~ 17:30,"담당업무 :  어르신이 증원함에 따라 더힘찬주간보호센터에 함께 할 요양보호사를 추가모집합니다 업무; 주간보호센터 요양보호사 업무, 송영업무 ...",경력무관 | 학력무관 | 부산광역시 사하구 낙동대로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K130052011260013&rtnTarget=list6
[사당2동] 4등급어르신 오후 요양보호사 모집,"시급 | 11,000원 ~ 11,000원",시간 | (장기),,"담당업무 :  - 4등급 할아버지 요양보호사 모집 - 독거어르신. 가사지원 및 일상생활지원서비스 - 주5일, 12:30~15:30 - 시급 11000원 * 접수방법...",경력무관 | 학력무관 | 서울특별시 동작구 동작대로29길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAM002011260004&rtnTarget=list7
구구팔팔재가복지센터 요양보호사 모집,월급 | 200만원 이상,정규 | 주5일,09:00 ~ 18:00,담당업무 :  ▣ 어르신들 차량목욕 지원업무 ▣ 근무시간 : (월~금) 9시 ~ 18시 (시간협의 가능) ▣ 급여 : 월 200만원,경력무관 | 학력무관 | 경기도 안산시 상록구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002011260008&rtnTarget=list8
철산동 아파트 경비원 모집,월급 | 210만원 이상,비정규 | 격일,06:00 ~ 06:00,담당업무 :  * 경증 장애복지카드 소지자 우대 * 격일 근무 ( 급여 210만원 ) * 신임경비교육 이수하신분 * 전화문의 후 면접 ( 010-6320-2179 ...,경력 | 학력무관 | 경기도 광명시 디지털로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002011260018&rtnTarget=list9
송천동 GS 자이아파트  재가요양보호사 구인,"시급 | 10,000원 ~ 10,000원",시간 | (장기),,"담당업무 :  - 송천동 GS자이아파트 재가요양보호사 구인 - 할머니(4등급) - 돌봄, 식사준비, 청소, 운동, 말벗, 대소변 - 방문요양10:00~13:00(3...",경력무관 | 고졸 | ~ 대졸(4년) 전라북도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10432011260003&rtnTarget=list10
[사당동] 2등급 할머니 오후 요양보호사 모집 //12월10일까지 접수,"시급 | 12,000원 ~ 12,000원",시간 | (장기),,담당업무 :  - 2등급 할머니 요양보호사 모집 - 배우자와 거주. 가사지원 및 일상생활지원서비스. 신체활동지원. 거동어려움. - 주5일. 14:30~17:3...,경력무관 | 학력무관 | 서울특별시 동작구 사당로13길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=P&callPage=detail&wantedAuthNo=DdA3202011262066&rtnTarget=list1&pageIndex=4&rtnUrl=/empInfo/empInfoSrch/list/dtlEmpSrchList.do?len=0&moreCon=more&preferentialGbn=B&pageSize=10&firstIndex=1&lastIndex=1&recordCountPerPage=10&academicGbnoEdu=noEdu&siteClcd=all&benefitSrchAndOr=O&areaRegion=11000&areaArc=1&staAreaLineInfo1=11000&staAreaLineInfo2=1&codeDepth1Info=11000&codeDepth2Info=11000&listCookieInfo=DTL&srchJobNum=0&resultCntInfo=10&sortOrderByInfo=DESC&sortFieldInfo=DATE&sortField=DATE&sortOrderBy=DESC&resultCnt=10&occupation=06&enterPriseGbn=all&termSearchGbn=all&&onlyTitleSrchYn=N&cloTermSearchGbn=all
(오성면) 오성중학교  미화원 모집합니다,월급 | 58만원 ~ 58만원,시간 | (단기),,"담당업무 :  *오성중학교 미화원 *월,수,금 (3일 근무) *근무시간 08:00~12:50 *월 586,680원 (세전)",경력무관 | 학력무관 | 경기도 평택시 오성면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK3002011260004&rtnTarget=list2
[채용대행] 해운대 그랜드조선호텔 야간 미화원 모집,월급 | 175만원 ~ 175만원,시간 | (장기),22:00 ~ 05:00,"담당업무 :  ● 호텔 내. 외부 야간 미화원 * 근무시간 : 22:00~익일05:00(주6일, 휴게2.5시간) * 급 여 : 월급175만원 * 워크넷 입사 지원 ...",경력무관 | 학력무관 | 부산광역시 해운대구 해운대해변로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBQ002011260007&rtnTarget=list3
상주북천코아루하트리움 미화원 모집,"시급 | 8,590원 이상",비정규 | 주6일,09:00 ~ 16:00,담당업무 :  ▶ 직무내용 : 상주코아루 하트리움 아파트 청소 업무 ▶ 자격요건 : 신입지원가능 ▶ 근로조건 - 주 6일 근무 / 09:00~16:00(휴게시...,경력무관 | 학력무관 | 경상북도 상주시 냉림1길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJRA002011260003&rtnTarget=list4
[봉천동] 3등급어르신 요양보호사 모집,"시급 | 10,700원 ~ 10,700원",시간 | (장기),,담당업무 :  - 3등급 할아버지 요양보호사 모집 - 독거어르신. 가사지원 및 일상생활지원서비스 - 주5일 10:30~13:30 또는 13:30~16:30 협의가능...,경력무관 | 학력무관 | 서울특별시 관악구 청림5길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=P&callPage=detail&wantedAuthNo=DdA3202011262060&rtnTarget=list5&pageIndex=4&rtnUrl=/empInfo/empInfoSrch/list/dtlEmpSrchList.do?len=0&moreCon=more&preferentialGbn=B&pageSize=10&firstIndex=1&lastIndex=1&recordCountPerPage=10&academicGbnoEdu=noEdu&siteClcd=all&benefitSrchAndOr=O&areaRegion=11000&areaArc=1&staAreaLineInfo1=11000&staAreaLineInfo2=1&codeDepth1Info=11000&codeDepth2Info=11000&listCookieInfo=DTL&srchJobNum=0&resultCntInfo=10&sortOrderByInfo=DESC&sortFieldInfo=DATE&sortField=DATE&sortOrderBy=DESC&resultCnt=10&occupation=06&enterPriseGbn=all&termSearchGbn=all&&onlyTitleSrchYn=N&cloTermSearchGbn=all
미화원 구인,월급 | 165만원 ~ 165만원,시간 | (장기),,"담당업무 :  *물류센터 미화업무/격주토(4시간) *지하1층~지상4층 하차장,계단,화장실,옥상,외곽 *이력서 지원요망(전화x)",경력 | 학력무관 | 경기도 김포시 고촌읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002011260008&rtnTarget=list6
상주북천코아루하트리움 외곽청소원 모집,월급 | 150만원 이상,비정규 | 주5일,,담당업무 :  ▶ 직무내용 : 상주코아루하트리움 아파트 외각청소 업무 ▶ 자격요건 : 신입지원가능 ▶ 근로조건 - 주 6일근무 / (평일)09:00~16:00...,경력무관 | 학력무관 | 경상북도 상주시 냉림1길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJRA002011260002&rtnTarget=list7
재가요양보호사 모집[창원여성새일센터 채용대행],"시급 | 10,800원 ~ 10,800원",시간 | (장기),13:00 ~ 16:00,"담당업무 :  북면 감계 주택가 거주 4등급 할머니 (눈이 조금 어두우심) 주5일 /(월~금) 오후1시~오후4시 식사도움, 가사지원,말벗 자차출퇴근 요...",경력무관 | 학력무관 | 경상남도 창원시 의창구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10802011260003&rtnTarget=list8
[창곡동] 5등급 할아버지 케어할 요양보호사 모집,"시급 | 13,000원 ~ 13,000원",시간 | (장기),15:00 ~ 18:00,"담당업무 :  [창곡동] 5등급 할아버지 케어할 요양보호사 모집 - 신체활동 및 가사활동, 정서지원 - 치매어르신을 충분히 배려하고 따뜻한 마음을 ...",경력무관 | 학력무관 | 경기도 성남시 수정구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKM002011260019&rtnTarget=list9
연무골든팰리스2차 아파트 관리원 채용,월급 | 196만원 이상,비정규 | 격일,,담당업무 :  아파트 단지 관리업무 단지순찰 등 경비신임교육 이수 필수 (12월 2일 자),경력무관 | 학력무관 | 충청남도 논산시 연무읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K161132011260032&rtnTarget=list10
상계동 아파트 경비원 모집,월급 | 196만원 ~ 196만원,비정규 | 격일,06:00 ~ 06:00,"담당업무 :  - 격일근무 - 신임경비교육 이수하신분 - 경미한 복지소지자 우대 - 급여 (1,960,000원) - 문의전화후 면접 가능 ( 010-6320-217...",경력 | 학력무관 | 서울특별시 노원구 동일로227길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002011260015&rtnTarget=list1
벽산쏠렌스힐 3차 아파트청소원 모집,월급 | 158만원 이상,시간 | (단기),08:30 ~ 16:30,담당업무 :  - 직무내용: 벽산e-쏠렌스힐 3차 아파트 미화 업무 - 문의: 639-4147,경력무관 | 학력무관 | 경상남도 거제시 상동5길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJSB002011260001&rtnTarget=list2
[산성동] 5등급 할아버지 케어하실 요양보호사구인,"시급 | 11,200원 이상",시간 | (장기),,"담당업무 :  [산성동] 5등급 할아버지: 독거:위층에 아들이 거주함 - 근무시간 : 오전, 오후 요양보호사 편한시간으로 3시간 -11,500원+치매수당 *...",경력무관 | 학력무관 | 경기도 성남시 수정구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKM002011260018&rtnTarget=list3
[온천동] 재가요양보호사 모집,"시급 | 11,000원 ~ 11,000원",시간 | (장기),15:00 ~ 18:00,"담당업무 :  - 미남역 반도보라스카이뷰 아파트 - 4등급 할머니(83세, 독거) - 주3회(월,수,금)/오후3시~6시/시급11,000원 - 가시지원위주, 일상생...",경력무관 | 학력무관 | 부산광역시 동래구 아시아드대로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBG002011260004&rtnTarget=list4
환경미화원 구인,월급 | 186만원 ~ 193만원,비정규 | 주6일,,담당업무 :  포스코건설 용인시 기흥구 소재 램미써치 연구소 신축공사 현장 사무실 및 숙소 청소원 구인 청소 경력 및 차량소지자 우대 채용,신입 | 학력무관 | 경기도 용인시 기흥구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K161132011260031&rtnTarget=list5
재가 요양보호사 채용,"시급 | 10,500원 이상",정규 | 주5일,,담당업무 :  요양보호 (무장면 3집) 9시간 활동,경력무관 | 학력무관 | 전라북도 고창군 보릿골로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11172011260015&rtnTarget=list6
쿠팡 용인1물류센터 미화원(소독) 모집,월급 | 179만원 이상,비정규 | 주5일,07:30 ~ 16:30,"담당업무 :  -물류센터 내 미화,파지 및 소독업무 -주간 : 07:30~16:30 ▷ 전화 문의 후 지원 : 010-4152-4578 / 팩스 지원 : 02)484-9...",경력1년 | 학력무관 | 경기도 용인시 처인구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002011260011&rtnTarget=list7
동춘동 대우 삼환아파트 재가 요양보호사 모집,"시급 | 10,850원 ~ 10,850원",시간 | (장기),09:00 ~ 12:00,"담당업무 :  *동춘동 대우 삼환 아파트 재가 요양 보호사 모집 -4등급 할머니(독거/ -09:00~12:00 (주6일) -일상 가사, 정서지원,병원 및 외출 동...",경력무관 | 학력무관 | 인천광역시 연수구 원인재로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002011260005&rtnTarget=list8
요양보호사 채용,"시급 | 11,000원 ~ 11,000원",시간 | (장기),09:00 ~ 12:00,"담당업무 :  재가 요양보호사 3등급 (83세) 여자 어르신 케어 가족이 계시나 직장생활 하심. 건강지원 약물복용지원하기,위생지원하기,의료기관이...",경력무관 | 학력무관 | 경상남도 양산시 물금읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJSK002011260002&rtnTarget=list9
재가 요양보호사 채용,"시급 | 12,000원 ~ 12,000원",시간 | (장기),17:00 ~ 19:00,"담당업무 :  대상자:4등급여자어르신 근무지:남동구 남촌동로19 근무시간:오후5시~오후7시(주5일) *거동불편하십니다* *신체,가사활동 위주 지원*",경력무관 | 학력무관 | 인천광역시 남동구 남촌동로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11102011260010&rtnTarget=list10
[양평읍] 재가 요양보호사 구인,"시급 | 10,850원 ~ 10,850원",시간 | (장기),,"담당업무 :  - 3등급 남자어르신 - 양평읍 백안리 - 시간은 협의 후 결정 - 시급 10,850원 - 채용담당자 : 02-436-2350",경력무관 | 학력무관 | 경기도 양평군 양평읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKT002011260003&rtnTarget=list1
재가 요양보호사 구인,"시급 | 10,800원 ~ 10,800원",시간 | (장기),09:00 ~ 12:00,"담당업무 :  - 4등급 남자 어르신 - 말벗, 산책도움, 일상생활 지원 - 9시-12시 근무",경력무관 | 학력무관 | 서울특별시 노원구 마들로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10992011260001&rtnTarget=list2
[사노동] 재가요양보호사 구인,"시급 | 10,800원 이상",시간 | (장기),,"담당업무 :  - 수급자정보 : 89세, 3등급 할아버지케어 - 가사지원과 일상생활지원서비스 - 주5일 또는 주6일 /10:00~13:00(시간협의가능) * 실제 ...",경력무관 | 학력무관 | 경기도 구리시 동구릉로390번길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKJ002011260006&rtnTarget=list3
[수진동 삼부아파트 경비원]모집,월급 | 182만원 ~ 182만원,비정규 | 격일,06:00 ~ 06:00,"담당업무 :  * 직무내용: 수진동 삼부아파트 경비. * 근무시간 : 06시(격일). * 필수: 경비교육이수자, * 필수: 복지카드소유자.",경력무관 | 학력무관 | 경기도 성남시 수정구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKM002011260016&rtnTarget=list4
