"생산,품질관리 사무원 모집","연봉 | 3,700만원 이상",정규 | 주5일,,"담당업무 :  품질보증, SQ관리, 공정연구개발, 생산관리",경력3년 | 대졸(4년) | 충청남도 아산시 음봉면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K172122011250003&rtnTarget=list1
PE파이프업체 품질관리(QC)자 구합니다. (1명/신입 및 경력:2년이상/주5일/청도풍각농공단지내),월급 | 200만원 ~ 220만원,정규 | 주5일,08:00 ~ 18:00,담당업무 :  저희 법인은 청도 풍각농공단지에 위치하고 있으며 PE 상하수도 파이프 및 토목자재를 생산하고 있습니다. 입사시 맡게될 주요 업무는...,경력무관 | 대졸(2~3년) | ~ 대졸(4년) 경상북도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K140132011240042&rtnTarget=list2
(주)이씨티 사업기획/경영관리 경력사원 채용(정규직),"연봉 | 3,600만원 이상",정규 | 주5일,09:30 ~ 17:30,"담당업무 :  1. 업무내용 - 사업기획 및 각종 계약진행 - 제품공급 관리 - 제품 및 부자재 발주, 수출입 관리 2. 우대사항 - PT - 문서작성(한글, ...",경력1년 | 학력무관 | 부산광역시 금정구 금샘로246번길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K130112011240048&rtnTarget=list3
(주)그래핀올 2020년 생산직원 채용공고,월급 | 250만원 ~ 270만원,정규 | 주5일,09:00 ~ 18:00,담당업무 :  그래핀 합성 생산관리,경력무관 | 학력무관 | 경기도 시흥시 옥구천서로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151412011240044&rtnTarget=list4
미화원 관리 담당,"시급 | 8,590원 ~ 8,590원",정규 | 주5일,07:30 ~ 12:00,"담당업무 :  - 대림동 미화원 관리 담당업무 - 주5일 (07:30 ~ 12:00) - 월급여 110만원 - 운전필수, 컴퓨터 가능자 - 2호선 구로디지털단지역 ...",경력무관 | 학력무관 | 서울특별시 영등포구 디지털로48길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKA002011240001&rtnTarget=list5
아파트 단지내 미화원 관리자 모집(청소는 안함),월급 | 209만원 이상,비정규 | 주6일,,"담당업무 :  - 아파트 청소 관리자 모집 - 44명의 미화원 관리업무, 문서작성, 컴퓨터 문서작성 가능한분 - 평 일: 9시~17시(휴게시간포함) - 토요...",경력무관 | 학력무관 | 인천광역시 미추홀구 용정공원로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002011240005&rtnTarget=list6
마을기업제품 마케팅 담당자 모집,"시급 | 8,590원 이상",비정규 | 주5일,09:00 ~ 18:00,담당업무 :  포항노다지마을 제품 마케팅 및 홍보 관련 업무,경력무관 | 학력무관 | 경상북도 포항시 남구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K141112011240013&rtnTarget=list7
기계 가공품 수치 검사 및 품질 검사원,"연봉 | 3,200만원 ~ 3,400만원",정규 | 주5일,,"담당업무 :  자동화 장비 부품( MCT,CNC,범용선반,범용밀링등등으로 제작된 금속기계 부품)의 수치 검사 및 품질 검사원(기계도면 해독과 계측기 ...",경력3년 | 고졸 | 경기도 평택시 서탄면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151712011240001&rtnTarget=list8
생산관리 인원모집,월급 | 250만원 이상,정규 | 주5일,08:30 ~ 20:00,담당업무 :  플라스틱 박스&시트 제조회사 생산관리인원모집,경력3년 | 대졸(4년) | 경기도 화성시 양감면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151152011230147&rtnTarget=list9
관리직 사원채용,월급 | 230만원 ~ 250만원,정규 | 주5일,,"담당업무 :  골판지 발주, 수주관리, 전산처리 등 전반적인 업무 관리",경력5년 | 고졸 | 경기도 화성시 우정읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151152011230123&rtnTarget=list10
사업기획 등 각 분야 경력 / 신입 사원 채용,"연봉 | 2,155만원 이상",정규 | 주5일,09:00 ~ 18:00,"담당업무 :  1. 사업계획서 작성 (연구비, 사업비 및 성과, 평가관리) 문서관리, 회계 및 비용, 실적보고, 산출물, 평가보고 2. R&D 전략 기획 자...",경력무관 | 대졸(4년) | ~ 박사 경기도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151632011230022&rtnTarget=list1
편집관련업무 (경력자),"시급 | 8,590원 ~ 8,590원",시간 | (장기),10:00 ~ 17:00,담당업무 :  <기사 인터넷 편집 및 마감 업무 담당 채용> - 해운대구 송정광어골로46 - 업무: 정보지(신문) 기사 인터넷 편집 마감 후 언론...,경력무관 | 학력무관 | 부산광역시 해운대구 송정광어골로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBQ002011230005&rtnTarget=list2
목동 현대하이페리온 아파트 2차 청소관리자 채용,월급 | 144만원 ~ 144만원,시간 | (장기),,"담당업무 :  * 인원- 1명 * 근무시간: 평일 08:00-16:00 (휴게시간 2시간 30분) 토 09:00-12:00 * 급여- 미화원: 1,449,710원 <미화팀장 지원 ...",경력1년 | 학력무관 | 서울특별시 양천구 오목로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120422011230019&rtnTarget=list3
총무관리사원 모집,"연봉 | 3,000만원 이상",정규 | 주5일,08:30 ~ 17:30,담당업무 :  총무업무및인사 노무 일반관리,경력5년 | 고졸 | ~ 대졸(2~3년) 인천광역시,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K150012011230046&rtnTarget=list4
구매/자재팀 직원 모집,월급 | 260만원 ~ 260만원,정규 | 주5일,,담당업무 :  1. 외주 업체 관리 2. 고객사 납품(1톤 탑차 운전),신입 | 학력무관 | 인천광역시 남동구 남동서로113번길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K150012011230025&rtnTarget=list5
시내 오피스텔 주차관리주임 구인,월급 | 200만원 ~ 200만원,비정규 | 격일,07:30 ~ 07:30,"담당업무 :  주차관리, 청소, 순찰, 기타 잡무",경력1년 | 학력무관 | 대구광역시 중구 공평로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K140112011230008&rtnTarget=list6
회계사무직 10년이상 경력직,월급 | 180만원 ~ 200만원,정규 | 주5일,09:00 ~ 18:00,담당업무 :  법인결산업무 개인결산업무 업체 기장대리 더존 사용 가능자 4대보험업무,경력10년 | 학력무관 | 광주광역시 서구 상무대로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K160012011200077&rtnTarget=list7
(주)미래고용정보 대진대학 사무소 전담상담원모집,"연봉 | 2,500만원 ~ 2,640만원",정규 | 주5일,,"담당업무 :  1. 노동부 위탁 취업성공패키지 전담상담원(2명) - 직무내용 : 취업성공패키지 전담상담(직업상담, 훈련상담, 취업알선상담) - 자격요...",경력무관 | 대졸(2~3년) | ~ 대졸(4년) 경기도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KC16752011200002&rtnTarget=list8
"[쿠팡CFS] 쿠팡 안성5,6,7센터 물류사원 모집(천안거주자)",월급 | 194만원 이상,비정규 | 주5일,09:00 ~ 18:00,"담당업무 :  *천안거주 대상자 채용건(천안 통근버스 이용함) -남,녀 지원가능 -물류센터 내 입,출고 ICQA, 반품업무 등 -급여:194만~@ -근무:주5...",경력무관 | 학력무관 | 경기도 안성시 원곡면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11222011200003&rtnTarget=list9
무역(수입)경력자,월급 | 100만원 ~ 200만원,시간 | (장기),08:00 ~ 12:00,담당업무 :  수입 관련 제반 업무,경력10년 | 학력무관 | 충청남도 천안시 동남구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K172112011200058&rtnTarget=list10
[송파/잠실] 미화원 모집,월급 | 99만원 이상,비정규 | 주5일,06:00 ~ 10:00,"담당업무 :  1. 모집 분야: 미화원 2. 담당업무 - 청소원의 업무 - 미화원의 업무 - 회의실, 임원실, 탕비실, 화분, 유리Wall - 공용회의실 공간 ...",경력1년 | 학력무관 | 서울특별시 송파구 오금로11길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120142011200007&rtnTarget=list1
가전서비스 고객관리 및 상담,월급 | 160만원 이상,시간 | (장기),,담당업무 :  -가전서비스 고객관리 및 상담 -서비스 접수 내역 관리 및 서비스문의 상담(인바운드) -격주 단위 근무 -월 1회 토요근무 (9시~12시),경력무관 | 학력무관 | 서울특별시 금천구 가산디지털2로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10962011190002&rtnTarget=list2
네이버 법률 카페 관리 스탭 채용공고,"시급 | 8,590원 ~ 8,590원",비정규 | 주5일,09:00 ~ 18:00,"담당업무 :  [네이버 생활 법률 정보 카페 운영 및 관리] - 성범죄/마약범죄 관련 사건, 사례 게시글 작성 - 회원 질의 및 질문성 게시글에 댓글, ...",경력10년 | 학력무관 | 서울특별시 강서구 마곡중앙8로1길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120412011190014&rtnTarget=list3
"단순 섭외 +블로그sns홍보. 마케팅전문가 모집 - 정규직, 4대보험","연봉 | 1,800만원 이상",정규 | 주5일,10:00 ~ 17:00,"담당업무 :  ㈜씨엔오컨설팅 스케줄 섭외업무 등 마케팅전문가. 아웃바운드 TM 모집 - 정규직, 4대보험 ㈜씨엔오컨설팅은 2009년에 설립된 회사로 ...",경력무관 | 학력무관 | 서울특별시 서초구 바우뫼로35길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120142011190017&rtnTarget=list4
전진중공업(주) 자재관리팀 계약직 채용,"연봉 | 2,400만원 이상",비정규 | 주5일,08:30 ~ 17:30,"담당업무 :  - 원자재 및 제관물 자재 입.출고 업무 - 재고관리업무(철판, 파이프 등) - 협력업체 관리업무 * 우대사항 - 3톤 이상 지게차 운전가...",경력무관 | 고졸 | ~ 대졸(4년) 충청북도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K171252011190009&rtnTarget=list5
[주식회사 오라벨] 기술 개발직,"연봉 | 3,000만원 ~ 4,000만원",비정규 | 주5일,09:00 ~ 18:00,"담당업무 :  *기술 개발(남,여 무관, 경력직 우대(관련 업무 10년 이상)) • 기술에 대한 깊은 이해 뿐만 아니라 비즈니스에 대한 이해 또한 높으...",경력10년 | 학력무관 | 세종특별자치시 갈매로 353,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJHA002011190006&rtnTarget=list6
(주)벤텍퍼니처 생산관리자 경력자 모집,월급 | 250만원 ~ 500만원,정규 | 주6일,,담당업무 :  생산부서를 관리하고 회사 내의 소통을 위하여 관리감독을 합니다. 이를 위하여 가구(목공)기술을 가지고 계신 분 또는 가구 관련 근...,경력무관 | 고졸 | ~ 대졸(4년) 경기도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151652011190003&rtnTarget=list7
건설현장 사무보조원 모집,월급 | 191만원 ~ 191만원,정규 | 주5일,09:00 ~ 18:00,"담당업무 :  *안산 금성백조 건설현장 사무보조원 *근무시간 : 09:00~18:00, 주 5일 *급여 : 191만원 *지원문의 : 031)5189-4446",경력1년 | 학력무관 | 경기도 안산시 상록구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002011180023&rtnTarget=list8
2020안성 잡페스티벌(쿠팡 안성 5센터 HR채용팀 모집),"연봉 | 2,825만원 ~ 2,825만원",비정규 | 주5일,,담당업무 :  ※2020 안성 잡페스티벌 채용행사 일시:20년 11월 25일(수) 오후 2시~4시 장소:공도읍행정복지센터 3층 쿠팡 안성 5센터 HR채용팀 모...,경력무관 | 학력무관 | 경기도 안성시 원곡면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKQ002011180002&rtnTarget=list9
관리팀 정규직원 채용 (인사/회계/총무),"연봉 | 2,500만원 ~ 2,800만원",정규 | 주5일,07:00 ~ 17:00,"담당업무 :  [담당업무] 재무(50%) 인사(30%) 총무(20%) [자격요건] -재무 : 매입/매출/세무 관련 업무 (기장은 세무법인 대행) -인사: 근태, 연...",경력무관 | 학력무관 | 인천광역시 부평구 부평대로297번길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K150112011180019&rtnTarget=list10
"재고관리, 상품입출고 직원 모집",월급 | 200만원 ~ 200만원,정규 | 주5일,09:00 ~ 18:00,"담당업무 :  - 상품 매입, 재고 관리 - 상품 포장, 택배 발송 - 컴퓨터 사용 가능한 분",경력무관 | 고졸 | ~ 대졸(4년) 경기도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKH002011180004&rtnTarget=list1
신규영업/납품영업직원  모집합니다.,"연봉 | 2,800만원 이상",정규 | 주5일,,"담당업무 :  자동차부품, 산업용품 부품 열처리 신규영업 자동차부품 납품,수주 관리 ,영업지원 // 경력 1년 이상 / 2.5톤 이상 가능하신분 우대",경력1년 | 고졸 | ~ 대졸(4년) 인천광역시,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K150012011180049&rtnTarget=list2
"전문인력 경력자 구합니다.(마케팅, 홍보)",월급 | 200만원 ~ 250만원,정규 | 주5일,,"담당업무 :  (주)화잠레더 사업기획, 일반기획 외 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 사회적기업 서류작...",경력3년 | 학력무관 | 제주특별자치도 서귀포시 동홍서로96번길,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K163022011170009&rtnTarget=list3
태양광 발전사업 - 경리사무원 모집,월급 | 250만원 ~ 280만원,정규 | 주5일,09:00 ~ 17:30,"담당업무 :  모집부문 총무부 - 회계팀 경력 - 법인회사 3년이상 경력자 모집 담당업무 ㆍ회계, 장부관리 및 사무보조 자격요건 ㆍ학력 : 무관 ㆍ...",경력3년 | 학력무관 | 경기도 화성시 팔탄면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151152011170029&rtnTarget=list4
물류 입출고 담당 채용,월급 | 210만원 이상,비정규 | 주5일,09:30 ~ 18:30,"담당업무 :  계약만기에 따른 충원 공고 물류창고에서 제품 입출고 상하차 및 제품 스티커 작업, 제품 픽업 등 업무 담당 - 운전가능자 필수 - 12...",경력무관 | 학력무관 | 경기도 파주시 신촌2로,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120122011170001&rtnTarget=list5
금강농자재철강(주) 직원 모집,월급 | 210만원 ~ 250만원,정규 | 주6일,08:00 ~ 18:00,"담당업무 :  매장 영업관리 및 판매 (매장 관리, 고객 판매 응대) 지게차, 트럭 운전 가능한 자 우대 /농업 관련 지식인 우대",경력무관 | 학력무관 | 충청남도 논산시 강경읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K170042011160012&rtnTarget=list6
평촌한림대병원 미화매니저 구인,월급 | 220만원 ~ 220만원,비정규 | 주5일,08:30 ~ 17:30,담당업무 :  - 평촌한림대병원 미화원관리업무(미화 라운딩업무 포함) - 8:30~17:30 주5일(매월 1회토요일근무) - 병원근무 경력자 우대함(자격증...,경력무관 | 대졸(2~3년) | ~ 대졸(4년) 경기도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002011160011&rtnTarget=list7
학술지 관련 해외 투고자 관리 및 개인비서 업무,월급 | 200만원 ~ 250만원,시간 | (단기),,"담당업무 :  1. 업무내용 : 외국 논문연구자에게 이메일보내기, 외국 논문연구자와 통화, 기본 서무 및 회장의 개인비서업무 2. 학술지관련 보조 ...",경력무관 | 학력무관 | 경기도 양평군 양동면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151652011160045&rtnTarget=list8
영업지원 인력 채용공고,월급 | 180만원 이상,비정규 | 주5일,09:00 ~ 18:00,담당업무 :  1. 모집분야 및 자격 요건 1) 모집분야: 가맹점 사업부문(영업 지원) 주요업무: 배달앱 오더프로그램 가맹점 관리 (원격프로그램 운영...,경력무관 | 고졸 | ~ 대졸(4년) 서울특별시,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120512011160010&rtnTarget=list9
경리 및 총무,월급 | 180만원 ~ 190만원,비정규 | 주5일,09:00 ~ 18:00,담당업무 :  법인 및 사업장 경리 및 총무 업무 * 4대보험가입,경력5년 | 고졸 | ~ 대졸(2~3년) 충청북도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K171112011160001&rtnTarget=list10
정규직 경력 사무원 사원 채용 공고,"연봉 | 2,400만원 ~ 3,000만원",정규 | 주5일,,담당업무 :  수/발주 전산입력 각종 사무 영업팀 업무 서포트 현장업무지원 각종사무 오피스 프로그램 활용능력 중급 이상 환영 능동적인 자세로 ...,경력1년 | 학력무관 | 경기도 이천시 신둔면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151622011130006&rtnTarget=list1
현장 물류직 직원 채용,월급 | 179만원 이상,정규 | 주5일,09:00 ~ 18:00,"담당업무 :  - 쇼핑백 부자재 현장 물류업무(약간의 PC작업) - 지게차 운전가능자우대, -근무시간 : 주5일/(월~금) 09:00~18:00 -1,795,310...",경력무관 | 고졸 | ~ 대졸(4년) 경기도,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002011130002&rtnTarget=list2
자게차운전(창고관리) 사원 모집,월급 | 179만원 이상,정규 | 주5일,,"담당업무 :  [경산고용센터 채용대행] * 입,출고 상하차(지게차운전)-자격증은 필수는 아니나 지게차운전가능해야함 * 급여 면접후 결정 * 근무시...",경력무관 | 학력무관 | 경상북도 경산시 하양읍,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K140132011120038&rtnTarget=list3
"신창철강공업(주) 경리회계 및 사무, 총무 관리직 구인 (서울사무소 근무)","연봉 | 2,500만원 ~ 2,500만원",정규 | 주5일,09:00 ~ 18:00,"담당업무 :  경리 회계 및 사무, 총무 사무 업무에 대한 전반적인 사항",경력1년 | 고졸 | ~ 대졸(4년) 서울특별시,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K120612011120038&rtnTarget=list4
(주)라망 가구 관리부 직원 채용,월급 | 180만원 이상,정규 | 주5일,,"담당업무 :  선반, 테이블, 수납장 등 소가구를 생산하는 회사입니다. 관리부 직원 모집으로 전반적인 사무업무(온라인몰 관리, CS, 업체방문 등 )...",경력무관 | 학력무관 | 경기도 가평군 청평면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K152122011120005&rtnTarget=list5
회계경리사무원채용,월급 | 180만원 이상,정규 | 주5일,,담당업무 :  - 모집직종 : 사무국 직원 - 직무내용 : 일반사무 - 근무조건 : 주5일 40시간 - 근무시간 : 월~금 09:00~16:30 토 09:00~17...,경력무관 | 학력무관 | 충청남도 청양군 대치면,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K172222011120016&rtnTarget=list6
품질관리 및 3정5S (현장 환경개선업무) 추진,월급 | 200만원 ~ 220만원,정규 | 주5일,08:00 ~ 17:00,담당업무 :  품질관리업무 -3정5S 현장 개선 활동 중점 업무 추진할 수 있는 경력자를 모집합니다. - 시니어 대상자 희망함 (경력자 우대),경력무관 | 학력무관 | 전라북도 전주시 덕진구,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K161132011120022&rtnTarget=list7
